course_id,component,instance_url_id,instance_id,instance_section_num,keyword,document_frequency
2, mod_longpage,120, 1, 3,Modell,1.0
2, mod_longpage,120, 1, 3,Neuberechnung,1.0
2, mod_longpage,120, 1, 3,Null,1.0
2, mod_longpage,120, 1, 3,Nutzinformation,1.0
2, mod_longpage,120, 1, 3,O,1.0
2, mod_longpage,120, 1, 3,Optimierung,1.0
2, mod_longpage,120, 1, 3,PCs,1.0
2, mod_longpage,120, 1, 3,Parameterübergabe,1.0
2, mod_longpage,120, 1, 3,Pascal,1.0
2, mod_longpage,120, 1, 3,Platine,1.0
2, mod_longpage,120, 1, 3,Plattenoberflächen,1.0
2, mod_longpage,120, 1, 3,Polling,1.0
2, mod_longpage,120, 1, 3,Portnummer,1.0
2, mod_longpage,120, 1, 3,Privilegien,1.0
2, mod_longpage,120, 1, 3,Programmierer,1.0
2, mod_longpage,120, 1, 3,Programmierschnittstelle,1.0
2, mod_longpage,120, 1, 3,Programmstücks.34,1.0
2, mod_longpage,120, 1, 3,PrüfsummenPrüfsumme,1.0
2, mod_longpage,120, 1, 3,Pufferspeicher,1.0
2, mod_longpage,120, 1, 3,Quelle,1.0
2, mod_longpage,120, 1, 3,ROM,1.0
2, mod_longpage,120, 1, 3,Rechnerhardware,1.0
2, mod_longpage,120, 1, 3,Registerinhalte,1.0
2, mod_longpage,120, 1, 3,Reihe,1.0
2, mod_longpage,120, 1, 3,Rekapitulieren,1.0
2, mod_longpage,120, 1, 3,Rest,1.0
2, mod_longpage,120, 1, 3,Rolle,1.0
2, mod_longpage,120, 1, 3,Schleicht,1.0
2, mod_longpage,120, 1, 3,Schnittstelle,1.0
2, mod_longpage,120, 1, 3,Schnittstellen,1.0
2, mod_longpage,120, 1, 3,Schritt,1.0
2, mod_longpage,120, 1, 3,Schutz,1.0
2, mod_longpage,120, 1, 3,Sekundärspeicher,1.0
2, mod_longpage,120, 1, 3,Situationen,1.0
2, mod_longpage,120, 1, 3,Softwarelösung,1.0
2, mod_longpage,120, 1, 3,Soviel,1.0
2, mod_longpage,120, 1, 3,Sprung,1.0
2, mod_longpage,120, 1, 3,Stack25,1.0
2, mod_longpage,120, 1, 3,Stapel,1.0
2, mod_longpage,120, 1, 3,Steuerung,1.0
2, mod_longpage,120, 1, 3,Systemmodus26,1.0
2, mod_longpage,120, 1, 3,Systemmodus32,1.0
2, mod_longpage,120, 1, 3,Systemschutz,1.0
2, mod_longpage,120, 1, 3,Tastaturpuffer,1.0
2, mod_longpage,120, 1, 3,Tertiärspeicher,1.0
2, mod_longpage,120, 1, 3,Test,1.0
2, mod_longpage,120, 1, 3,Umschalten,1.0
2, mod_longpage,120, 1, 3,Unterbrechungsbestätigung,1.0
2, mod_longpage,120, 1, 3,Unterbrechungswünsche,1.0
2, mod_longpage,120, 1, 3,Unterscheidung,1.0
2, mod_longpage,120, 1, 3,Unwesentlich,1.0
2, mod_longpage,120, 1, 3,Verbindung,1.0
2, mod_longpage,120, 1, 3,Vermeidung,1.0
2, mod_longpage,120, 1, 3,Verwaltungsinformation,1.0
2, mod_longpage,120, 1, 3,Verzeichnis,1.0
2, mod_longpage,120, 1, 3,Veränderung,1.0
2, mod_longpage,120, 1, 3,Vorgang,1.0
2, mod_longpage,120, 1, 3,Vorteil,1.0
2, mod_longpage,120, 1, 3,Werk,1.0
2, mod_longpage,120, 1, 3,Wieso,1.0
2, mod_longpage,120, 1, 3,Ziel,1.0
2, mod_longpage,120, 1, 3,Zusammenhang,1.0
2, mod_longpage,120, 1, 3,anführen,1.0
2, mod_longpage,120, 1, 3,array[0,1.0
2, mod_longpage,120, 1, 3,befassen,1.0
2, mod_longpage,120, 1, 3,belastet,1.0
2, mod_longpage,120, 1, 3,bemerken,1.0
2, mod_longpage,120, 1, 3,bemühen,1.0
2, mod_longpage,120, 1, 3,bestätigt,1.0
2, mod_longpage,120, 1, 3,bewerkstelligen,1.0
2, mod_longpage,120, 1, 3,bewirkt,1.0
2, mod_longpage,120, 1, 3,booting,1.0
2, mod_longpage,120, 1, 3,bootloader,1.0
2, mod_longpage,120, 1, 3,control,1.0
2, mod_longpage,120, 1, 3,data-in,1.0
2, mod_longpage,120, 1, 3,data-out,1.0
2, mod_longpage,120, 1, 3,denke,1.0
2, mod_longpage,120, 1, 3,dicker,1.0
2, mod_longpage,120, 1, 3,dünner,1.0
2, mod_longpage,120, 1, 3,eingehen,1.0
2, mod_longpage,120, 1, 3,elegant,1.0
2, mod_longpage,120, 1, 3,erfährt,1.0
2, mod_longpage,120, 1, 3,ergreift,1.0
2, mod_longpage,120, 1, 3,ergäbe,1.0
2, mod_longpage,120, 1, 3,ersetzen.23,1.0
2, mod_longpage,120, 1, 3,exception,1.0
2, mod_longpage,120, 1, 3,existierende,1.0
2, mod_longpage,120, 1, 3,fällt,1.0
2, mod_longpage,120, 1, 3,gehört,1.0
2, mod_longpage,120, 1, 3,gelangt,1.0
2, mod_longpage,120, 1, 3,geleitet,1.0
2, mod_longpage,120, 1, 3,gerettet,1.0
2, mod_longpage,120, 1, 3,gewährleisten,1.0
2, mod_longpage,120, 1, 3,grob,1.0
2, mod_longpage,120, 1, 3,günstiger,1.0
2, mod_longpage,120, 1, 3,hierauf,1.0
2, mod_longpage,120, 1, 3,hierfür,1.0
2, mod_longpage,120, 1, 3,hierüber,1.0
2, mod_longpage,120, 1, 3,hochfahren,1.0
2, mod_longpage,120, 1, 3,identifiziert,1.0
2, mod_longpage,120, 1, 3,indirekt,1.0
2, mod_longpage,120, 1, 3,informieren,1.0
2, mod_longpage,120, 1, 3,informieren.29,1.0
2, mod_longpage,120, 1, 3,insgesamt,1.0
2, mod_longpage,120, 1, 3,interrupts,1.0
2, mod_longpage,120, 1, 3,irgendwann,1.0
2, mod_longpage,120, 1, 3,jedes,1.0
2, mod_longpage,120, 1, 3,konzentrieren,1.0
2, mod_longpage,120, 1, 3,kopiert,1.0
2, mod_longpage,120, 1, 3,maskiert,1.0
2, mod_longpage,120, 1, 3,mittlere,1.0
2, mod_longpage,120, 1, 3,nächsthöheren,1.0
2, mod_longpage,120, 1, 3,näher,1.0
2, mod_longpage,120, 1, 3,overhead,1.0
2, mod_longpage,120, 1, 3,reproduzierbar,1.0
2, mod_longpage,120, 1, 3,reproduziert,1.0
2, mod_longpage,120, 1, 3,schade,1.0
2, mod_longpage,120, 1, 3,selbständig,1.0
2, mod_longpage,120, 1, 3,sichergestellt,1.0
2, mod_longpage,120, 1, 3,sogar,1.0
2, mod_longpage,120, 1, 3,sowohl,1.0
2, mod_longpage,120, 1, 3,spricht,1.0
2, mod_longpage,120, 1, 3,status,1.0
2, mod_longpage,120, 1, 3,steuern,1.0
2, mod_longpage,120, 1, 3,trade-off,1.0
2, mod_longpage,120, 1, 3,unserem,1.0
2, mod_longpage,120, 1, 3,unterhalb,1.0
2, mod_longpage,120, 1, 3,veranlasst,1.0
2, mod_longpage,120, 1, 3,verbraucht,1.0
2, mod_longpage,120, 1, 3,vermeiden,1.0
2, mod_longpage,120, 1, 3,vermittelt,1.0
2, mod_longpage,120, 1, 3,versehentlich,1.0
2, mod_longpage,120, 1, 3,vertrauenswürdig,1.0
2, mod_longpage,120, 1, 3,vielmehr,1.0
2, mod_longpage,120, 1, 3,volle,1.0
2, mod_longpage,120, 1, 3,vornehmen,1.0
2, mod_longpage,120, 1, 3,weist,1.0
2, mod_longpage,120, 1, 3,zweitens,1.0
2, mod_longpage,120, 1, 3,zählt,1.0
2, mod_longpage,120, 1, 3,Änderungen,1.0
2, mod_longpage,120, 1, 3,überschreiben,1.0
2, mod_longpage,120, 1, 4,Prozess bereit,37.0
2, mod_longpage,120, 1, 4,einziger Prozess rechnend,36.0
2, mod_longpage,120, 1, 4,langen Prozesse warten,36.0
2, mod_longpage,120, 1, 4,rechnender Prozess,35.0
2, mod_longpage,120, 1, 4,kurze Prozesse erzeugt,34.0
2, mod_longpage,120, 1, 4,kurze Prozesse generiert,33.0
2, mod_longpage,120, 1, 4,bereiten Prozess,32.0
2, mod_longpage,120, 1, 4,übrigen bereiten Prozessen,32.0
2, mod_longpage,120, 1, 4,bereiten Prozesse,31.0
2, mod_longpage,120, 1, 4,1.14 Mehrere Prozesse,30.0
2, mod_longpage,120, 1, 4,blockierte Prozesse stehen,30.0
2, mod_longpage,120, 1, 4,früh eintreffender Prozess,30.0
2, mod_longpage,120, 1, 4,langen Prozesse,30.0
2, mod_longpage,120, 1, 4,Prozess gehört,29.0
2, mod_longpage,120, 1, 4,Prozess insgesamt,29.0
2, mod_longpage,120, 1, 4,Prozessen bezeichnet,29.0
2, mod_longpage,120, 1, 4,anderer Prozess,29.0
2, mod_longpage,120, 1, 4,existierende Prozess,29.0
2, mod_longpage,120, 1, 4,interaktiven Prozesse,29.0
2, mod_longpage,120, 1, 4,späteren Prozesse,29.0
2, mod_longpage,120, 1, 4,1.4 Prozesse,28.0
2, mod_longpage,120, 1, 4,Prozess,28.0
2, mod_longpage,120, 1, 4,Prozesse hinzu,28.0
2, mod_longpage,120, 1, 4,einzelnen Prozesse,28.0
2, mod_longpage,120, 1, 4,Prozesse,27.0
2, mod_longpage,120, 1, 4,Prozessen,27.0
2, mod_longpage,120, 1, 4,Prozesses,27.0
2, mod_longpage,120, 1, 4,Zustand bereit befindet,25.0
2, mod_longpage,120, 1, 4,Zustand bereit versetzt,25.0
2, mod_longpage,120, 1, 4,Zustand bereit gebracht,24.0
2, mod_longpage,120, 1, 4,Zustand bereit,23.0
2, mod_longpage,120, 1, 4,Zustand rechnend nämlich,22.0
2, mod_longpage,120, 1, 4,Zustand rechnend,21.0
2, mod_longpage,120, 1, 4,CPU zugeteilt bekommt,20.0
2, mod_longpage,120, 1, 4,CPU ausgeführt,19.0
2, mod_longpage,120, 1, 4,Zustand blockiert versetzt,19.0
2, mod_longpage,120, 1, 4,CPU entzogen,17.0
2, mod_longpage,120, 1, 4,CPU frei,17.0
2, mod_longpage,120, 1, 4,nächste Aufgabe zeigt,17.0
2, mod_longpage,120, 1, 4,CPU angeschlossen,16.0
2, mod_longpage,120, 1, 4,CPU freiwillig,16.0
2, mod_longpage,120, 1, 4,präemptive Systeme vorstellen,16.0
2, mod_longpage,120, 1, 4,CPU,15.0
2, mod_longpage,120, 1, 4,Zuständen wechseln,15.0
2, mod_longpage,120, 1, 4,präemptive Systeme,15.0
2, mod_longpage,120, 1, 4,präemptiven System,15.0
2, mod_longpage,120, 1, 4,präemptives System,15.0
2, mod_longpage,120, 1, 4,Zustand,14.0
2, mod_longpage,120, 1, 4,höhere Priorität bekommen,13.0
2, mod_longpage,120, 1, 4,nächsten Unterbrechung,13.0
2, mod_longpage,120, 1, 4,bestimmtes Ereignis warten,12.0
2, mod_longpage,120, 1, 4,dynamischen System,12.0
2, mod_longpage,120, 1, 4,kurze Zeitscheibe,12.0
2, mod_longpage,120, 1, 4,meisten modernen Systeme,12.0
2, mod_longpage,120, 1, 4,Tastatur wartet führt,11.0
2, mod_longpage,120, 1, 4,Verfahren Round Robin,11.0
2, mod_longpage,120, 1, 4,Verfahren SJF eignet,11.0
2, mod_longpage,120, 1, 4,folgende Aufgabe zeigt,11.0
2, mod_longpage,120, 1, 4,kooperatives System,11.0
2, mod_longpage,120, 1, 4,Aufgaben frei,10.0
2, mod_longpage,120, 1, 4,Ereignis warten,10.0
2, mod_longpage,120, 1, 4,Scheduler wählt,10.0
2, mod_longpage,120, 1, 4,System,10.0
2, mod_longpage,120, 1, 4,Verfahren SJF,10.0
2, mod_longpage,120, 1, 4,höchste Priorität,10.0
2, mod_longpage,120, 1, 4,höherer Priorität,10.0
2, mod_longpage,120, 1, 4,zugewiesene Zeitscheibe abgelaufen,10.0
2, mod_longpage,120, 1, 4,Strategie Round Robin,9.0
2, mod_longpage,120, 1, 4,bearbeiten Scheduling-Strategien,9.0
2, mod_longpage,120, 1, 4,bereit,9.0
2, mod_longpage,120, 1, 4,nächsten auszuführenden Befehls,9.0
2, mod_longpage,120, 1, 4,nächster rechnen,9.0
2, mod_longpage,120, 1, 4,zugewiesenen Zeitscheibe,9.0
2, mod_longpage,120, 1, 4,Aufgabe,8.0
2, mod_longpage,120, 1, 4,Rechenzeit zugewiesen bekommt,8.0
2, mod_longpage,120, 1, 4,Scheduler anhand,8.0
2, mod_longpage,120, 1, 4,Scheduler definiert,8.0
2, mod_longpage,120, 1, 4,Unterbrechung auslöst,8.0
2, mod_longpage,120, 1, 4,Verfahren arbeitet hängt,8.0
2, mod_longpage,120, 1, 4,bestimmtes Ereignis eintritt,8.0
2, mod_longpage,120, 1, 4,kreisförmigen Warteschlange speichern,8.0
2, mod_longpage,120, 1, 4,kurzen zuerst.38 Voraussetzung,8.0
2, mod_longpage,120, 1, 4,nächsten Zeitabschnitt,8.0
2, mod_longpage,120, 1, 4,Abschnitt 1.17,7.0
2, mod_longpage,120, 1, 4,Beispielsweise warten,7.0
2, mod_longpage,120, 1, 4,Programms unterbrochen,7.0
2, mod_longpage,120, 1, 4,Prozessnummer Priorität,7.0
2, mod_longpage,120, 1, 4,Scheduler,7.0
2, mod_longpage,120, 1, 4,Zeitgebers gespeichert,7.0
2, mod_longpage,120, 1, 4,Zeitscheibe,7.0
2, mod_longpage,120, 1, 4,nächsten,7.0
2, mod_longpage,120, 1, 4,nächster,7.0
2, mod_longpage,120, 1, 4,rechnend,7.0
2, mod_longpage,120, 1, 4,vergleiche Abschnitt 1.12.,7.0
2, mod_longpage,120, 1, 4,Abschnitt 1.21.,6.0
2, mod_longpage,120, 1, 4,Abschnitt 1.3,6.0
2, mod_longpage,120, 1, 4,Betriebssystem angelegt,6.0
2, mod_longpage,120, 1, 4,Dispatcher führt,6.0
2, mod_longpage,120, 1, 4,Ereignis eintritt,6.0
2, mod_longpage,120, 1, 4,Insbesondere benötigen,6.0
2, mod_longpage,120, 1, 4,Priorität,6.0
2, mod_longpage,120, 1, 4,Programmen ermöglicht,6.0
2, mod_longpage,120, 1, 4,Rechenzeit zukommen lässt,6.0
2, mod_longpage,120, 1, 4,Rechenzeitvergabe festlegt führt,6.0
2, mod_longpage,120, 1, 4,Registerinhalten insbesondere Befehlszähler,6.0
2, mod_longpage,120, 1, 4,Round Robin,6.0
2, mod_longpage,120, 1, 4,Unterbrechung,6.0
2, mod_longpage,120, 1, 4,Unterbrechungen,6.0
2, mod_longpage,120, 1, 4,bearbeiten,6.0
2, mod_longpage,120, 1, 4,benötigte Rechenzeit,6.0
2, mod_longpage,120, 1, 4,irgendeinem Zeitpunkt erzeugt,6.0
2, mod_longpage,120, 1, 4,späteren Zeitpunkt beendet,6.0
2, mod_longpage,120, 1, 4,wartet,6.0
2, mod_longpage,120, 1, 4,Abschnitt,5.0
2, mod_longpage,120, 1, 4,Ausführung befindet,5.0
2, mod_longpage,120, 1, 4,Ausgabe benötigen,5.0
2, mod_longpage,120, 1, 4,Betriebssystem,5.0
2, mod_longpage,120, 1, 4,Betriebssystems,5.0
2, mod_longpage,120, 1, 4,Kontextwechsel häufig vorkommen,5.0
2, mod_longpage,120, 1, 4,Länge,5.0
2, mod_longpage,120, 1, 4,Programm,5.0
2, mod_longpage,120, 1, 4,Quantum verbraucht,5.0
2, mod_longpage,120, 1, 4,Rechensystem ausgeführt,5.0
2, mod_longpage,120, 1, 4,Rechner arbeiten,5.0
2, mod_longpage,120, 1, 4,SJF,5.0
2, mod_longpage,120, 1, 4,Verfahren,5.0
2, mod_longpage,120, 1, 4,Verhalten dynamisch vergeben,5.0
2, mod_longpage,120, 1, 4,Zeitgeber löst,5.0
2, mod_longpage,120, 1, 4,Zeitgebers privilegiert,5.0
2, mod_longpage,120, 1, 4,hohem Rechenzeitbedarf,5.0
2, mod_longpage,120, 1, 4,regelmäßig auszuführen,5.0
2, mod_longpage,120, 1, 4,spezielle Warteschlange,5.0
2, mod_longpage,120, 1, 4,wieviel Rechenzeit,5.0
2, mod_longpage,120, 1, 4,FCFS vermeiden,4.0
2, mod_longpage,120, 1, 4,Mehrere Benutzer,4.0
2, mod_longpage,120, 1, 4,PCB steht,4.0
2, mod_longpage,120, 1, 4,Rechner vorhanden,4.0
2, mod_longpage,120, 1, 4,Systemaufruf mitteilen,4.0
2, mod_longpage,120, 1, 4,Systemstapel gespeichert,4.0
2, mod_longpage,120, 1, 4,Warteschlange,4.0
2, mod_longpage,120, 1, 4,Zeitgeber,4.0
2, mod_longpage,120, 1, 4,Zeitpunkt genau,4.0
2, mod_longpage,120, 1, 4,ausgeführt,4.0
2, mod_longpage,120, 1, 4,benötigen,4.0
2, mod_longpage,120, 1, 4,benötigt,4.0
2, mod_longpage,120, 1, 4,desto länger,4.0
2, mod_longpage,120, 1, 4,eigentlichen Kontextwechsel,4.0
2, mod_longpage,120, 1, 4,extreme Werte unzweckmäßig,4.0
2, mod_longpage,120, 1, 4,führen,4.0
2, mod_longpage,120, 1, 4,gewisses Quantum,4.0
2, mod_longpage,120, 1, 4,Ausführung,3.0
2, mod_longpage,120, 1, 4,Bearbeitung fertig,3.0
2, mod_longpage,120, 1, 4,Benutzer erfordern,3.0
2, mod_longpage,120, 1, 4,Ein-/Ausgabe reagieren,3.0
2, mod_longpage,120, 1, 4,Gleichzeitigkeit entsteht,3.0
2, mod_longpage,120, 1, 4,Kontextwechsel,3.0
2, mod_longpage,120, 1, 4,Mögliche Prozesszustände,3.0
2, mod_longpage,120, 1, 4,Nachteil,3.0
2, mod_longpage,120, 1, 4,Quantum,3.0
2, mod_longpage,120, 1, 4,Rechner,3.0
2, mod_longpage,120, 1, 4,Register,3.0
2, mod_longpage,120, 1, 4,Registerinhalte,3.0
2, mod_longpage,120, 1, 4,Registers,3.0
2, mod_longpage,120, 1, 4,Reihe,3.0
2, mod_longpage,120, 1, 4,Scheduling-Strategien,3.0
2, mod_longpage,120, 1, 4,Signal abschicken,3.0
2, mod_longpage,120, 1, 4,Signal bewirkt,3.0
2, mod_longpage,120, 1, 4,Strategie,3.0
2, mod_longpage,120, 1, 4,Strategien,3.0
2, mod_longpage,120, 1, 4,Systemaufruf,3.0
2, mod_longpage,120, 1, 4,Systemaufrufs,3.0
2, mod_longpage,120, 1, 4,Verhungerns vermieden,3.0
2, mod_longpage,120, 1, 4,Zeitscheiben,3.0
2, mod_longpage,120, 1, 4,benötigten Ressourcen,3.0
2, mod_longpage,120, 1, 4,blockiert,3.0
2, mod_longpage,120, 1, 4,feste Menge,3.0
2, mod_longpage,120, 1, 4,gewählt,3.0
2, mod_longpage,120, 1, 4,richtigen Stelle fortsetzen,3.0
2, mod_longpage,120, 1, 4,schnellem Wechsel,3.0
2, mod_longpage,120, 1, 4,shortest job first,3.0
2, mod_longpage,120, 1, 4,1.15 Gegeben,2.0
2, mod_longpage,120, 1, 4,1.17,2.0
2, mod_longpage,120, 1, 4,Anwendungsprogramme geschützt,2.0
2, mod_longpage,120, 1, 4,Arbeit,2.0
2, mod_longpage,120, 1, 4,Bearbeitung,2.0
2, mod_longpage,120, 1, 4,Charakteristik erkannt,2.0
2, mod_longpage,120, 1, 4,Daten bereitstehen,2.0
2, mod_longpage,120, 1, 4,Dispatcher,2.0
2, mod_longpage,120, 1, 4,Ein-/Ausgabe,2.0
2, mod_longpage,120, 1, 4,Ein-/Ausgabeanforderung erledigt,2.0
2, mod_longpage,120, 1, 4,Eingabe,2.0
2, mod_longpage,120, 1, 4,Eins verringert,2.0
2, mod_longpage,120, 1, 4,Endlosschleife hält,2.0
2, mod_longpage,120, 1, 4,FCFS,2.0
2, mod_longpage,120, 1, 4,Fenster,2.0
2, mod_longpage,120, 1, 4,Gefahren drohen,2.0
2, mod_longpage,120, 1, 4,Geräte steuert,2.0
2, mod_longpage,120, 1, 4,Gesamtwartezeit minimiert,2.0
2, mod_longpage,120, 1, 4,Gleichzeitigkeit,2.0
2, mod_longpage,120, 1, 4,Menge,2.0
2, mod_longpage,120, 1, 4,Null angekommen,2.0
2, mod_longpage,120, 1, 4,PCB,2.0
2, mod_longpage,120, 1, 4,Problem,2.0
2, mod_longpage,120, 1, 4,Prozesskontext bestehend,2.0
2, mod_longpage,120, 1, 4,Prozesszustände,2.0
2, mod_longpage,120, 1, 4,Speicherbereich,2.0
2, mod_longpage,120, 1, 4,Time-Sharing-Betrieb verwendet,2.0
2, mod_longpage,120, 1, 4,Verhalten,2.0
2, mod_longpage,120, 1, 4,Voraussetzung,2.0
2, mod_longpage,120, 1, 4,Wartezeit,2.0
2, mod_longpage,120, 1, 4,Wartezeiten,2.0
2, mod_longpage,120, 1, 4,Wert,2.0
2, mod_longpage,120, 1, 4,Zugriff,2.0
2, mod_longpage,120, 1, 4,auslöst,2.0
2, mod_longpage,120, 1, 4,bekannten Rechenzeiten,2.0
2, mod_longpage,120, 1, 4,betrachten,2.0
2, mod_longpage,120, 1, 4,bezeichnet,2.0
2, mod_longpage,120, 1, 4,context switch,2.0
2, mod_longpage,120, 1, 4,effizient,2.0
2, mod_longpage,120, 1, 4,elektronische Post,2.0
2, mod_longpage,120, 1, 4,entscheidet,2.0
2, mod_longpage,120, 1, 4,entschieden,2.0
2, mod_longpage,120, 1, 4,first-come first-served,2.0
2, mod_longpage,120, 1, 4,folgendermaßen geschiehen,2.0
2, mod_longpage,120, 1, 4,hinten anstellen,2.0
2, mod_longpage,120, 1, 4,laufendes Benutzerprogramm,2.0
2, mod_longpage,120, 1, 4,rechnen,2.0
2, mod_longpage,120, 1, 4,schnell,2.0
2, mod_longpage,120, 1, 4,sinnvolle Anwendung,2.0
2, mod_longpage,120, 1, 4,technische Realisierung,2.0
2, mod_longpage,120, 1, 4,time slice,2.0
2, mod_longpage,120, 1, 4,unterbrochen,2.0
2, mod_longpage,120, 1, 4,verbraucht,2.0
2, mod_longpage,120, 1, 4,verstrichenen Zeiteinheit,2.0
2, mod_longpage,120, 1, 4,vorhersagen lässt.39,2.0
2, mod_longpage,120, 1, 4,zugeteilt,2.0
2, mod_longpage,120, 1, 4,1.16,1.0
2, mod_longpage,120, 1, 4,1.18,1.0
2, mod_longpage,120, 1, 4,Abhängigkeit,1.0
2, mod_longpage,120, 1, 4,Adresse,1.0
2, mod_longpage,120, 1, 4,Adressraums,1.0
2, mod_longpage,120, 1, 4,Angaben,1.0
2, mod_longpage,120, 1, 4,Arten,1.0
2, mod_longpage,120, 1, 4,Aufträgen,1.0
2, mod_longpage,120, 1, 4,Ausführungsreihenfolge,1.0
2, mod_longpage,120, 1, 4,Aussagen,1.0
2, mod_longpage,120, 1, 4,Batch-Betrieb,1.0
2, mod_longpage,120, 1, 4,Benutzermodus,1.0
2, mod_longpage,120, 1, 4,Benutzerprozess,1.0
2, mod_longpage,120, 1, 4,Beweisen,1.0
2, mod_longpage,120, 1, 4,CPU-Scheduler.37,1.0
2, mod_longpage,120, 1, 4,Chip,1.0
2, mod_longpage,120, 1, 4,Code,1.0
2, mod_longpage,120, 1, 4,Compiler,1.0
2, mod_longpage,120, 1, 4,Computer,1.0
2, mod_longpage,120, 1, 4,Durchführung,1.0
2, mod_longpage,120, 1, 4,Eigenschaft,1.0
2, mod_longpage,120, 1, 4,Eindruck,1.0
2, mod_longpage,120, 1, 4,Eingabedaten,1.0
2, mod_longpage,120, 1, 4,Einprozessorsystemen,1.0
2, mod_longpage,120, 1, 4,Eintreffens,1.0
2, mod_longpage,120, 1, 4,Entscheidungen,1.0
2, mod_longpage,120, 1, 4,Erfahrungswerten,1.0
2, mod_longpage,120, 1, 4,Erzeugung,1.0
2, mod_longpage,120, 1, 4,Gefühl,1.0
2, mod_longpage,120, 1, 4,Grenzen,1.0
2, mod_longpage,120, 1, 4,Grundsätzlich,1.0
2, mod_longpage,120, 1, 4,Hardware,1.0
2, mod_longpage,120, 1, 4,Hilfe,1.0
2, mod_longpage,120, 1, 4,Illusion,1.0
2, mod_longpage,120, 1, 4,Informationen,1.0
2, mod_longpage,120, 1, 4,Inhalt,1.0
2, mod_longpage,120, 1, 4,Interaktion,1.0
2, mod_longpage,120, 1, 4,Laufzeiten,1.0
2, mod_longpage,120, 1, 4,Mechanismus,1.0
2, mod_longpage,120, 1, 4,Modus,1.0
2, mod_longpage,120, 1, 4,Prozesskontrollblock,1.0
2, mod_longpage,120, 1, 4,Prozesswechsel,1.0
2, mod_longpage,120, 1, 4,Reihenfolge,1.0
2, mod_longpage,120, 1, 4,SJF-Strategie,1.0
2, mod_longpage,120, 1, 4,Schub,1.0
2, mod_longpage,120, 1, 4,Stapelbetrieb,1.0
2, mod_longpage,120, 1, 4,Summe,1.0
2, mod_longpage,120, 1, 4,Systemmodus-,1.0
2, mod_longpage,120, 1, 4,Takt,1.0
2, mod_longpage,120, 1, 4,Tastaturcontroller,1.0
2, mod_longpage,120, 1, 4,Timer,1.0
2, mod_longpage,120, 1, 4,Umschalten,1.0
2, mod_longpage,120, 1, 4,Umschaltung,1.0
2, mod_longpage,120, 1, 4,Verarbeitung,1.0
2, mod_longpage,120, 1, 4,Verbesserung,1.0
2, mod_longpage,120, 1, 4,Verhungern,1.0
2, mod_longpage,120, 1, 4,Vorgehen,1.0
2, mod_longpage,120, 1, 4,WWW-Browser.40,1.0
2, mod_longpage,120, 1, 4,Werkzeug,1.0
2, mod_longpage,120, 1, 4,Zuteilung,1.0
2, mod_longpage,120, 1, 4,abgeben,1.0
2, mod_longpage,120, 1, 4,behandelt,1.0
2, mod_longpage,120, 1, 4,beobachtet,1.0
2, mod_longpage,120, 1, 4,beschäftigen,1.0
2, mod_longpage,120, 1, 4,bewirbt,1.0
2, mod_longpage,120, 1, 4,einzurichten,1.0
2, mod_longpage,120, 1, 4,engl.starvation,1.0
2, mod_longpage,120, 1, 4,entsprechen,1.0
2, mod_longpage,120, 1, 4,erfolgt,1.0
2, mod_longpage,120, 1, 4,erhält,1.0
2, mod_longpage,120, 1, 4,gegeben,1.0
2, mod_longpage,120, 1, 4,geladen,1.0
2, mod_longpage,120, 1, 4,genannt,1.0
2, mod_longpage,120, 1, 4,genügt,1.0
2, mod_longpage,120, 1, 4,geschieht,1.0
2, mod_longpage,120, 1, 4,hierfür,1.0
2, mod_longpage,120, 1, 4,implementieren,1.0
2, mod_longpage,120, 1, 4,initialisiert,1.0
2, mod_longpage,120, 1, 4,irgendwann,1.0
2, mod_longpage,120, 1, 4,jobs,1.0
2, mod_longpage,120, 1, 4,kennt,1.0
2, mod_longpage,120, 1, 4,mehrfach,1.0
2, mod_longpage,120, 1, 4,meist,1.0
2, mod_longpage,120, 1, 4,modifizieren,1.0
2, mod_longpage,120, 1, 4,möglicherweise,1.0
2, mod_longpage,120, 1, 4,queue,1.0
2, mod_longpage,120, 1, 4,selben,1.0
2, mod_longpage,120, 1, 4,sofort,1.0
2, mod_longpage,120, 1, 4,sogar,1.0
2, mod_longpage,120, 1, 4,somit,1.0
2, mod_longpage,120, 1, 4,spürbar,1.0
2, mod_longpage,120, 1, 4,untersucht,1.0
2, mod_longpage,120, 1, 4,verbreitet,1.0
2, mod_longpage,120, 1, 4,wacht,1.0
2, mod_longpage,120, 1, 4,weiterarbeiten,1.0
2, mod_longpage,120, 1, 4,weitergehen,1.0
2, mod_longpage,120, 1, 4,wichtig,1.0
2, mod_longpage,120, 1, 4,zusammengefasst,1.0
2, mod_longpage,120, 1, 4,zuweist.41,1.0
2, mod_longpage,120, 1, 4,Übergänge,1.0
2, mod_longpage,120, 1, 4,überschreitet,1.0
2, mod_longpage,120, 1, 5,Betriebssystems Aufträge anhängen,13.0
2, mod_longpage,120, 1, 5,lesenden Daten bestimmt,10.0
2, mod_longpage,120, 1, 5,zwingende grund Gründe,9.0
2, mod_longpage,120, 1, 5,Betriebssystems startet,8.0
2, mod_longpage,120, 1, 5,benötigten Daten,8.0
2, mod_longpage,120, 1, 5,gelesenen Daten,8.0
